date,time,label,activity,distance,energy,energy_acc,pro,protein_acc,carb,fat,note
2024-11-17,13:00,REST,Bmr,0,-52.25,-182.5,0.0,52.0,0.0,0.0,0
2024-11-17,13:01,TRAINING,Walk,3.89 km,-224.0,-406.5,0.0,52.0,0.0,0.0,0
2024-11-17,14:00,REST,Bmr,0,-52.25,-458.75,0.0,52.0,0.0,0.0,0
2024-11-17,15:00,REST,Bmr,0,-52.25,-511.0,0.0,52.0,0.0,0.0,0
2024-11-17,16:00,REST,Bmr,0,-52.25,-563.25,0.0,52.0,0.0,0.0,0
2024-11-17,16:26,FOOD,Eat,0.0,416.0,-147.25,13.0,65.0,36.0,19.0,"Vattenmelon. gul kiwi, koreansk morotssallad, bea, falafel, grönkålsbiff, stekt ägg"
2024-11-17,16:43,FOOD,Eat,0.0,407.0,259.75,11.0,76.0,44.0,14.0,"Protein bars, dadlar lakrits, dadelboll jordnöt, snickers bar"
2024-11-17,17:00,REST,Bmr,0,-52.25,207.5,0.0,76.0,0.0,0.0,0
2024-11-17,18:00,REST,Bmr,0,-52.25,155.25,0.0,76.0,0.0,0.0,0
2024-11-17,19:00,REST,Bmr,0,-52.25,103.0,0.0,76.0,0.0,0.0,0
2024-11-17,20:00,REST,Bmr,0,-52.25,50.75,0.0,76.0,0.0,0.0,0
2024-11-17,21:00,REST,Bmr,0,-52.25,-1.5,0.0,76.0,0.0,0.0,0
2024-11-17,22:00,REST,Bmr,0,-52.25,-53.75,0.0,76.0,0.0,0.0,0
2024-11-17,23:00,REST,Bmr,0,-52.25,-106.0,0.0,76.0,0.0,0.0,0
2024-11-18,00:00,REST,Bmr,0,-52.25,-52.25,0.0,0.0,0.0,0.0,0
2024-11-18,01:00,REST,Bmr,0,-52.25,-104.5,0.0,0.0,0.0,0.0,0
2024-11-18,02:00,REST,Bmr,0,-52.25,-156.75,0.0,0.0,0.0,0.0,0
2024-11-18,03:00,REST,Bmr,0,-52.25,-209.0,0.0,0.0,0.0,0.0,0
2024-11-18,04:00,REST,Bmr,0,-52.25,-261.25,0.0,0.0,0.0,0.0,0
2024-11-18,04:13,TRAINING,Walk,8.29 km,-499.0,-760.25,0.0,0.0,0.0,0.0,0
2024-11-18,05:00,REST,Bmr,0,-52.25,-812.5,0.0,0.0,0.0,0.0,0
2024-11-18,06:00,REST,Bmr,0,-52.25,-864.75,0.0,0.0,0.0,0.0,0
2024-11-18,06:14,FOOD,Eat,0.0,600.0,-264.75,25.0,25.0,37.0,35.0,Porridge
2024-11-18,07:00,REST,Bmr,0,-52.25,-317.0,0.0,25.0,0.0,0.0,0
2024-11-18,08:00,REST,Bmr,0,-52.25,-369.25,0.0,25.0,0.0,0.0,0
2024-11-18,09:00,REST,Bmr,0,-52.25,-421.5,0.0,25.0,0.0,0.0,0
2024-11-18,09:43,FOOD,Eat,0.0,600.0,178.5,25.0,50.0,37.0,35.0,Porridge
2024-11-18,10:00,REST,Bmr,0,-52.25,126.25,0.0,50.0,0.0,0.0,0
2024-11-18,10:03,TRAINING,Walk,7.19 km,-438.0,-311.75,0.0,50.0,0.0,0.0,0
2024-11-18,11:00,REST,Bmr,0,-52.25,-364.0,0.0,50.0,0.0,0.0,0
2024-11-18,12:00,REST,Bmr,0,-52.25,-416.25,0.0,50.0,0.0,0.0,0
2024-11-18,13:00,REST,Bmr,0,-52.25,-468.5,0.0,50.0,0.0,0.0,0
2024-11-18,13:08,FOOD,Eat,0.0,205.0,-263.5,4.0,54.0,16.0,9.0,"Sandwish, butter, cheese, dadelboll jordnöt"
2024-11-18,14:00,REST,Bmr,0,-52.25,-315.75,0.0,54.0,0.0,0.0,0
2024-11-18,14:47,TRAINING,BIKE,0.0,0.0,-315.75,0.0,54.0,0.0,0.0,RPM
2024-11-18,15:00,REST,Bmr,0,-52.25,-368.0,0.0,54.0,0.0,0.0,0
2024-11-18,16:00,REST,Bmr,0,-52.25,-420.25,0.0,54.0,0.0,0.0,0
2024-11-18,16:23,FOOD,Eat,0.0,487.0,66.75,31.0,85.0,51.0,17.0,"Ris, röda linser, brysselkål, lök, broccoli, ägg, jordnötssmör, tofu"
2024-11-18,16:45,FOOD,Eat,0.0,250.0,316.75,1.0,86.0,31.0,8.0,"Dadlar lakrits, dadelboll jornöt/protinella, snickers bar"
2024-11-18,17:00,REST,Bmr,0,-52.25,264.5,0.0,86.0,0.0,0.0,0
2024-11-18,18:00,REST,Bmr,0,-52.25,212.25,0.0,86.0,0.0,0.0,0
2024-11-18,19:00,REST,Bmr,0,-52.25,160.0,0.0,86.0,0.0,0.0,0
2024-11-18,20:00,REST,Bmr,0,-52.25,107.75,0.0,86.0,0.0,0.0,0
2024-11-18,21:00,REST,Bmr,0,-52.25,55.5,0.0,86.0,0.0,0.0,0
2024-11-18,22:00,REST,Bmr,0,-52.25,3.25,0.0,86.0,0.0,0.0,0
2024-11-18,23:00,REST,Bmr,0,-52.25,-49.0,0.0,86.0,0.0,0.0,0
2024-11-19,00:00,REST,Bmr,0,-52.25,-52.25,0.0,0.0,0.0,0.0,0
2024-11-19,01:00,REST,Bmr,0,-52.25,-104.5,0.0,0.0,0.0,0.0,0
2024-11-19,02:00,REST,Bmr,0,-52.25,-156.75,0.0,0.0,0.0,0.0,0
2024-11-19,03:00,REST,Bmr,0,-52.25,-209.0,0.0,0.0,0.0,0.0,0
2024-11-19,04:00,REST,Bmr,0,-52.25,-261.25,0.0,0.0,0.0,0.0,0
2024-11-19,04:10,TRAINING,Walk,8.70 km,-497.0,-758.25,0.0,0.0,0.0,0.0,0
2024-11-19,05:00,REST,Bmr,0,-52.25,-810.5,0.0,0.0,0.0,0.0,0
2024-11-19,06:00,REST,Bmr,0,-52.25,-862.75,0.0,0.0,0.0,0.0,0
2024-11-19,06:14,FOOD,Eat,0.0,600.0,-262.75,25.0,25.0,37.0,35.0,Porridge
2024-11-19,07:00,REST,Bmr,0,-52.25,-315.0,0.0,25.0,0.0,0.0,0
2024-11-19,08:00,REST,Bmr,0,-52.25,-367.25,0.0,25.0,0.0,0.0,0
2024-11-19,09:00,REST,Bmr,0,-52.25,-419.5,0.0,25.0,0.0,0.0,0
2024-11-19,09:04,FOOD,Eat,0.0,600.0,180.5,25.0,50.0,37.0,35.0,Porridge
2024-11-19,09:19,TRAINING,Walk,2.85 km,-153.0,27.5,0.0,50.0,0.0,0.0,0
2024-11-19,10:00,REST,Bmr,0,-52.25,-24.75,0.0,50.0,0.0,0.0,0
2024-11-19,11:00,REST,Bmr,0,-52.25,-77.0,0.0,50.0,0.0,0.0,0
2024-11-19,11:45,TRAINING,Walk,6.43 km,-338.0,-415.0,0.0,50.0,0.0,0.0,0
2024-11-19,12:00,REST,Bmr,0,-52.25,-467.25,0.0,50.0,0.0,0.0,0
2024-11-19,13:00,REST,Bmr,0,-52.25,-519.5,0.0,50.0,0.0,0.0,0
2024-11-19,13:07,FOOD,Eat,0.0,205.0,-314.5,4.0,54.0,16.0,9.0,"Sandwish, butter, cheese, dadelboll jordnöt"
2024-11-19,14:00,REST,Bmr,0,-52.25,-366.75,0.0,54.0,0.0,0.0,0
2024-11-19,14:30,FOOD,Eat,0.0,115.0,-251.75,0.0,54.0,30.0,0.0,Carbs
2024-11-19,15:00,REST,Bmr,0,-52.25,-304.0,0.0,54.0,0.0,0.0,0
2024-11-19,15:03,TRAINING,RUN,11.79 km,-587.0,-891.0,0.0,54.0,0.0,0.0,5'323''
2024-11-19,16:00,REST,Bmr,0,-52.25,-943.25,0.0,54.0,0.0,0.0,0
2024-11-19,17:00,REST,Bmr,0,-52.25,-995.5,0.0,54.0,0.0,0.0,0
2024-11-19,17:15,FOOD,Eat,0.0,558.0,-437.5,17.0,71.0,35.0,33.0,"Kaki, honungsmelon, broccoli, vego cabanoss, falafell, stekt ägg, grillost, coleslaw, bea"
2024-11-19,17:37,FOOD,Eat,0.0,294.0,-143.5,6.0,77.0,35.0,9.0,"Proteinbar, dadlar lakrits, dadelboll protinella, choklad"
2024-11-19,18:00,REST,Bmr,0,-52.25,-195.75,0.0,77.0,0.0,0.0,0
2024-11-19,19:00,REST,Bmr,0,-52.25,-248.0,0.0,77.0,0.0,0.0,0
2024-11-19,20:00,REST,Bmr,0,-52.25,-300.25,0.0,77.0,0.0,0.0,0
2024-11-19,21:00,REST,Bmr,0,-52.25,-352.5,0.0,77.0,0.0,0.0,0
2024-11-19,22:00,REST,Bmr,0,-52.25,-404.75,0.0,77.0,0.0,0.0,0
2024-11-19,23:00,REST,Bmr,0,-52.25,-457.0,0.0,77.0,0.0,0.0,0
2024-11-20,00:00,REST,Bmr,0,-52.25,-52.25,0.0,0.0,0.0,0.0,0
2024-11-20,01:00,REST,Bmr,0,-52.25,-104.5,0.0,0.0,0.0,0.0,0
2024-11-20,02:00,REST,Bmr,0,-52.25,-156.75,0.0,0.0,0.0,0.0,0
2024-11-20,03:00,REST,Bmr,0,-52.25,-209.0,0.0,0.0,0.0,0.0,0
2024-11-20,04:00,REST,Bmr,0,-52.25,-261.25,0.0,0.0,0.0,0.0,0
2024-11-20,04:18,TRAINING,Walk,8.98 km,-442.0,-703.25,0.0,0.0,0.0,0.0,0
2024-11-20,05:00,REST,Bmr,0,-52.25,-755.5,0.0,0.0,0.0,0.0,0
2024-11-20,06:00,REST,Bmr,0,-52.25,-807.75,0.0,0.0,0.0,0.0,0
2024-11-20,06:36,FOOD,Eat,0.0,600.0,-207.75,25.0,25.0,37.0,35.0,Porridge
2024-11-20,07:00,REST,Bmr,0,-52.25,-260.0,0.0,25.0,0.0,0.0,0
2024-11-20,08:00,REST,Bmr,0,-52.25,-312.25,0.0,25.0,0.0,0.0,0
2024-11-20,09:00,REST,Bmr,0,-52.25,-364.5,0.0,25.0,0.0,0.0,0
2024-11-20,09:57,FOOD,Eat,0.0,600.0,235.5,25.0,50.0,37.0,35.0,Porridge
2024-11-20,10:00,REST,Bmr,0,-52.25,183.25,0.0,50.0,0.0,0.0,0
2024-11-20,10:33,TRAINING,Walk,7.27 km,-411.0,-227.75,0.0,50.0,0.0,0.0,0
2024-11-20,11:00,REST,Bmr,0,-52.25,-280.0,0.0,50.0,0.0,0.0,0
2024-11-20,11:11,TRAINING,Swim,1900,-1900.0,-2180.0,0.0,50.0,0.0,0.0,1900
2024-11-20,12:00,REST,Bmr,0,-52.25,-2232.25,0.0,50.0,0.0,0.0,0
2024-11-20,13:00,REST,Bmr,0,-52.25,-2284.5,0.0,50.0,0.0,0.0,0
2024-11-20,14:00,REST,Bmr,0,-52.25,-2336.75,0.0,50.0,0.0,0.0,0
2024-11-20,15:00,REST,Bmr,0,-52.25,-2389.0,0.0,50.0,0.0,0.0,0
2024-11-20,16:00,REST,Bmr,0,-52.25,-2441.25,0.0,50.0,0.0,0.0,0
2024-11-20,17:00,REST,Bmr,0,-52.25,-2493.5,0.0,50.0,0.0,0.0,0
2024-11-20,18:00,REST,Bmr,0,-52.25,-2545.75,0.0,50.0,0.0,0.0,0
2024-11-20,19:00,REST,Bmr,0,-52.25,-2598.0,0.0,50.0,0.0,0.0,0
2024-11-20,20:00,REST,Bmr,0,-52.25,-2650.25,0.0,50.0,0.0,0.0,0
2024-11-20,21:00,REST,Bmr,0,-52.25,-2702.5,0.0,50.0,0.0,0.0,0
2024-11-20,22:00,REST,Bmr,0,-52.25,-2754.75,0.0,50.0,0.0,0.0,0
2024-11-20,23:00,REST,Bmr,0,-52.25,-2807.0,0.0,50.0,0.0,0.0,0
